SMILES,IC50_nM,pIC50,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR
Cc1cc2nc3ccc(N(C)C)cc3[s+]c2cc1N.[Cl-],69.0,7.161150909262744,5.978767164273116,5.978767164273116,0.0,0.0,0.40859186845483164,10.55,305.83399999999995,289.706,305.075346192,104,0.25864803259526015,-1.0,1.0,0.25864803259526015,1.05,1.75,2.45,35.4530011956895,10.168289392453026,2.145235101869083,-2.1026968588492574,2.3029485779866787,-2.9960041094463823,7.240111059288498,-3.881887082166162e-06,2.3702281469083455,1.4699992770170365e-06,786.7646959811063,13.568549621822843,11.644741569610762,13.217167096556944,9.041713895658196,6.154905419400366,6.9714020003280925,4.936841119598165,6.020618076084992,3.268221599284149,4.362026711537682,2.061000032027889,3.0908799296073406,-1.6499999999999997,23955.895880802647,14.752753573837042,5.384170224251167,2.4879694495526903,128.01287495721292,23.040610369192642,11.033401435232523,0.0,11.336785877934737,9.399839832938202,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,30.686289896772447,37.60285065164472,0.0,12.407033161179976,43.144799695472585,0.0,4.9839785209472085,0.0,6.923737199690624,24.728921173367045,35.89528683400505,0.0,23.040610369192642,11.374772549367124,0.0,11.336785877934737,19.07932248630159,0.0,6.923737199690624,5.563451491696996,30.33183534230805,0.0,20.433241268170725,42.150000000000006,0.0,0.0,12.407033161179976,0.0,26.984159118082182,10.387306191152664,11.336785877934737,27.085448233506614,29.16537800469692,10.717645998109393,2.3133881330309904,1.7365277777777774,6.813501249265137,0.0,11.12153008734358,0.0,10.414087459057697,0.0,2.0143438733518098,4.086621420173008,0.2,20,2,3,0,0,0,2,1,3,3,1,5,1,0,0,0,3,0.6912200000000003,85.00940000000004
C1=C2\Sc3ccccc3N2CCCCC[n+]2c(sc3ccccc32)/C=C/C=C2\Sc3ccccc3N2CCCCC[n+]2c(sc3ccccc32)/C=C/1,80.0,7.096910013008056,2.5408756210959216,2.5408756210959216,1.0263023543105265,1.0263023543105265,0.1433271296774479,20.307692307692307,755.1159999999996,712.78,754.22813418418,260,0.2622381350225824,-0.33501906334745557,0.33501906334745557,0.2622381350225824,0.46153846153846156,0.9038461538461539,1.4038461538461537,32.16802958151191,10.172957824195768,2.2616490395243942,-2.1982625120991357,2.4674477043950405,-2.347254501561714,8.036023425008654,-0.6690028129277753,3.915782501649715,1.027953382938853,2197.318168127206,34.6934484297497,29.194621277892526,32.46060760160343,25.797958971132704,18.48419355639373,21.75017988010462,13.411536778473366,17.660444766833166,10.028523903828377,14.551490759073626,7.488987066590017,11.893647158034895,-4.079999999999998,2088600151551.676,33.73638085063273,15.489978386795206,6.8954820082482335,322.6649201380175,9.799819461700956,9.399839832938202,13.08951281182515,11.033401435232523,10.015247393705533,0.0,0.0,0.0,9.13419929558271,0.0,106.88031841601236,74.23352911614147,60.0068973593037,21.43291514312035,9.13419929558271,90.15739568585731,0.0,0.0,0.0,61.40540950041676,22.889332273526108,141.43934351018007,0.0,18.934018757283667,11.374772549367124,0.0,46.19734165465171,13.08951281182515,13.08951281182515,0.0,48.54017713126159,141.21506306751007,0.0,32.585281481838486,14.239999999999998,0.0,0.0,0.0,0.0,51.862312115354335,74.51401400188416,0.0,46.19734165465171,152.45201249367273,0.0,7.786352555453149,7.601949005639866,7.786352555453149,5.275068161255933,5.360558885531566,0.0,35.54022977824858,20.877612974508992,4.105209417242106,0.0,0.22727272727272727,52,0,4,0,3,3,4,2,6,6,0,8,0,0,0,0,9,11.679199999999984,225.26599999999942
CCC(/C=C1\Sc2ccc(OC)cc2N1CCO)=C\c1sc2ccc(OC)cc2[n+]1CCO,380.0,6.42021640338319,9.682271969578483,9.682271969578483,0.06385847494908514,0.06385847494908514,0.4371271084254833,14.878787878787879,485.65100000000024,456.41900000000027,485.15632582808996,174,0.2626077121711338,-0.4966861939366484,0.4966861939366484,0.2626077121711338,1.0606060606060606,1.8181818181818181,2.515151515151515,32.166671402223876,10.155260249641936,2.2588227563342453,-2.1950309700890425,2.473143389262214,-2.364181731026915,8.033427093481755,-0.6697587297924579,3.352282941586872,1.7447710301249137,1202.5802296248523,23.37166824125719,19.076183603305026,20.70917676516048,16.108748005673867,10.892008160970823,12.525001322826276,7.515542792475774,9.63999678665567,5.548118394475647,7.773138555517876,3.8547780078594767,6.1452073001167395,-2.52,40649417.55084177,23.63192079581027,10.606840264051232,4.888895880454073,201.9329144090855,24.586690428131988,22.80582554754983,6.544756405912575,5.516700717616262,5.007623696852765,0.0,0.0,0.0,4.567099647791355,0.0,30.022408027016475,42.335414533675596,23.58262705672584,37.60930168708977,24.253880345072865,45.078697842928655,0.0,0.0,0.0,24.784798704046985,38.87802514834396,58.084022041402186,11.49902366656781,18.94073528624193,5.687386274683562,11.49902366656781,23.098670827325854,44.19117020717489,6.544756405912575,0.0,18.352182519469398,57.971881820067196,0.0,16.292640740919246,66.04,0.0,10.213054789681411,13.213763929025836,13.08951281182515,48.75603066750989,5.573104530069267,37.31826590988092,24.26546827384644,40.67552092892343,9.473725907600098,14.098599205392915,3.4033833854937745,3.2908277034002698,21.525454312820766,3.2816956038302756,1.6028628310301505,12.08822458037958,5.245535556815319,3.30249602011139,3.3275874673922283,0.32,33,2,6,0,1,1,2,1,3,7,2,8,9,0,0,0,4,4.437700000000005,135.2916
Cc1ccc(C(=O)N/N=C/c2ccc(O)c(O)c2O)cc1,970.0,6.013228265733755,11.775420026035105,11.775420026035105,0.1615797430083148,-0.6353600823045265,0.39277913076947274,10.714285714285714,286.28700000000003,272.175,286.095356928,108,0.27086224070810394,-0.5041608153393369,0.5041608153393369,0.27086224070810394,1.0476190476190477,1.7142857142857142,2.380952380952381,16.32819779062361,10.14110776801489,2.0913032629672834,-2.034284867703369,2.3553288809381434,-2.1695493758831006,5.948397212844423,0.0954845175819607,2.475896608612202,2.07309433079519,693.5649597957845,15.405412915006313,11.238554556791078,11.238554556791078,9.986071002992366,6.1274761681427,6.1274761681427,4.436280978779268,4.436280978779268,2.8446068167621004,2.8446068167621004,1.6187170552601893,1.6187170552601893,-3.0199999999999996,50399.351364909984,14.390392615597808,5.956722180062545,3.30000473913783,120.54286771508579,15.319582184522117,0.0,11.49902366656781,5.749511833283905,5.907179729351506,0.0,4.794537184071822,5.425791397110385,5.101407525739723,0.0,17.696185628620217,31.18920547353706,11.126902983393991,6.2146005795353165,20.11411936859394,12.121780308886823,0.0,5.425791397110385,5.101407525739723,6.923737199690624,0.0,53.08855688586065,17.248535499851716,5.425791397110385,0.0,17.248535499851716,0.0,27.44136249340894,0.0,6.923737199690624,21.48489165916281,41.49960993650938,0.0,0.0,102.15,23.15571522920322,20.11411936859394,5.563451491696996,5.563451491696996,5.563451491696996,18.347334716458537,12.13273413692322,19.056471336613843,10.527198922850108,0.0,0.0,0.0,11.775420026035105,31.80752320621996,3.9604683782393932,-1.9775675687224545,9.51700045098133,1.1672453703703702,1.9165768035429624,0.0,0.06666666666666667,21,4,6,0,0,0,2,0,2,5,4,6,3,0,0,0,2,1.8757200000000003,77.67560000000002
CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],3400.0,5.468521082957745,4.7519567271352985,4.7519567271352985,0.0,0.0,0.5159517647872773,10.476190476190476,319.861,301.717,319.090996256,110,0.2586415458994978,-1.0,1.0,0.2586415458994978,0.7619047619047619,1.1904761904761905,1.5714285714285714,35.453001243279815,10.235349900310666,2.1429139092318925,-2.113474376940511,2.3012683641238123,-2.996004221399475,7.240085867584723,-4.058573646981686e-06,2.431202944244374,1.6133324284005299e-06,723.9230463980042,14.27565640300939,12.59195516511072,14.164380692056902,9.541713895658194,6.567597606888783,7.384094187816509,5.306775129894138,6.390552086380964,3.380396569305066,4.474201681558599,2.1584281465804027,3.1912029233755463,-1.65,40669.16285131989,15.733461415402449,5.996773366191794,3.0128985226848717,134.79776004480019,22.20685262288093,11.033401435232523,0.0,11.336785877934737,9.399839832938202,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,24.26546827384644,51.698194616999096,0.0,12.407033161179976,43.144799695472585,0.0,4.9839785209472085,0.0,0.0,37.99050739240972,36.39820241076966,0.0,22.20685262288093,11.374772549367124,0.0,11.336785877934737,33.174666451655966,0.0,0.0,0.0,36.39820241076966,0.0,20.433241268170725,19.370000000000005,0.0,0.0,12.407033161179976,0.0,11.033401435232523,20.774612382305328,11.336785877934737,0.0,74.38870980317938,4.9839785209472085,2.443715041572185,1.7985648148148146,8.987275132275133,0.0,4.535865247333502,0.0,12.82800359032502,0.0,0.0,8.239909507012682,0.25,21,0,3,0,0,0,2,1,3,3,0,5,2,0,0,0,3,0.8665999999999998,90.18700000000004
Nc1ccc2nc3ccc(N)cc3[s+]c2c1.[Cl-],69.0,7.161150909262744,5.752038769211389,5.752038769211389,0.0,0.0,0.33821363420546807,10.352941176470589,263.75300000000004,253.67299999999997,263.028396,86,0.2586273765356834,-1.0,1.0,0.2586273765356834,0.8235294117647058,1.2941176470588236,1.7647058823529411,35.45300105440694,10.255709063819273,2.121095450690731,-1.9437359499262368,2.2761856007998036,-2.996003590823504,7.2400303496533525,-3.1501392742675808e-06,2.259899090012346,1.0799996316001295e-06,642.7108773671167,11.120955864630139,8.852228512490056,10.424654039436238,7.720346690612274,4.9088798985786175,5.725376479506344,3.668189635066648,4.751966591553475,2.4285471233393956,3.5223522355929298,1.6578966704192617,2.721344955363414,-1.65,6454.27180107526,11.824333436205329,4.313367893780384,2.091400686559534,108.49810564083243,23.874368115504346,11.033401435232523,0.0,11.336785877934737,9.399839832938202,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,24.26546827384644,23.507506686290345,0.0,12.407033161179976,43.144799695472585,0.0,4.9839785209472085,0.0,0.0,11.46733495432437,36.39820241076966,0.0,23.874368115504346,11.374772549367124,0.0,11.336785877934737,4.9839785209472085,0.0,0.0,0.0,36.39820241076966,0.0,20.433241268170725,64.92999999999999,0.0,0.0,12.407033161179976,0.0,31.808013817537848,0.0,11.336785877934737,36.39820241076966,4.9839785209472085,11.46733495432437,2.1631481481481485,1.657083333333333,4.559212962962963,0.0,14.958289556563367,0.0,11.495599332325522,0.0,0.0,0.0,0.0,17,4,3,0,0,0,2,1,3,3,2,5,0,0,0,0,3,-0.10100000000000015,70.3578
C[N+](C)=c1ccc2nc3ccc(N)cc3sc-2c1.[Cl-],69.0,7.161150909262744,5.816730127236079,5.816730127236079,0.0,0.0,0.32862202779272814,10.421052631578947,291.807,277.69499999999994,291.059696128,98,0.2005037452356312,-1.0,1.0,0.2005037452356312,1.105263157894737,1.894736842105263,2.6315789473684212,35.45300114837327,10.213385061976181,2.080613920631293,-2.0523129639540456,2.2963354006934584,-2.9960039719240372,7.210592975194398,-3.6509080370005585e-06,2.351060844998792,1.3333327635558062e-06,775.1894360282123,12.698306133819765,10.722091838800388,12.29451736574657,8.631030293135236,5.7382387527337,6.5547353336614265,4.487482382480393,5.57125933896722,2.9044718463222305,3.9982769585757647,1.908162408499832,2.956273939369479,-1.65,16250.532560631651,13.774088084401848,5.150149728116468,2.5480780619417294,121.34784769953282,18.14070063834216,14.09534396535438,0.0,5.3572304483063045,0.0,0.0,0.0,9.559504380427024,0.0,11.336785877934737,0.0,24.26546827384644,17.820120411606784,20.787695822635122,12.407033161179976,27.240792786703665,0.0,9.559504380427024,0.0,0.0,19.829011442516563,41.75543285907597,10.571075188549761,28.07345694612828,5.687386274683562,0.0,11.336785877934737,19.07932248630159,0.0,0.0,0.0,36.39820241076966,0.0,20.787695822635122,41.92,0.0,0.0,12.407033161179976,0.0,21.597934903617386,10.234377642007605,11.336785877934737,32.29444517073921,27.758605585811853,5.733667477162185,3.2164920319979844,1.7278240740740738,5.835492252456538,1.1840769085411944,8.627691851431932,0.0,12.161801461325272,0.0,0.0,4.079954753506341,0.14285714285714285,19,2,3,1,1,2,1,0,1,3,1,5,0,0,0,0,3,-0.9808999999999986,77.77140000000001
O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,1200.0,5.920818753952375,12.165302028218695,12.165302028218695,0.0998771730914585,-0.9668476001511717,0.3707504645634647,10.956521739130435,318.237,308.15700000000004,318.03756727999996,118,0.23828860248071562,-0.5076781655726541,0.5076781655726541,0.23828860248071562,0.7391304347826086,1.3478260869565217,1.9565217391304348,16.360873621549057,10.079447214633262,2.2029141956988836,-2.0886335245724026,2.4150482918431933,-2.025271982738874,5.879681088334897,0.36756438757279997,2.467837172877658,2.3951104010988047,979.5051144391242,16.886386867018626,11.309179230685979,11.309179230685979,10.79060145563268,6.2634142989541735,6.2634142989541735,4.810053588693782,4.810053588693782,3.267223238182569,3.267223238182569,2.20606871555518,2.20606871555518,-3.5500000000000003,126896.18742936917,14.389899261577582,4.7337877405886815,2.1268683683347867,126.90190329452508,35.05631530609758,22.46826802267485,23.008782918726155,11.178302225184446,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,12.13273413692322,17.696185628620217,0.0,35.05631530609758,10.969244356107037,0.0,0.0,0.0,0.0,0.0,34.4887958498188,45.82076991027486,5.428790391900541,0.0,34.49707099970343,0.0,30.63916436904423,0.0,0.0,0.0,33.47715639497161,0.0,22.292943266678478,151.59,39.936596977194505,35.43370155311605,22.28220768108794,0.0,24.26546827384644,0.0,0.0,0.0,0.0,4.417150937053347,5.297127739984883,0.0,12.165302028218695,57.16059071006221,-1.282137188208616,-4.395611667506507,3.88806171078267,0.0,0.0,0.0,0.0,23,6,8,0,0,0,2,1,3,8,6,8,1,0,0,0,3,1.6935999999999998,77.90879999999999
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,1800.0,5.7447274948966935,12.721634175275048,12.721634175275048,0.05257026433162815,-1.181149166456706,0.2115032367203034,17.09090909090909,458.37500000000017,440.2310000000003,458.0849113959999,172,0.33833915638013096,-0.5076790312068091,0.5076790312068091,0.33833915638013096,0.7575757575757576,1.303030303030303,1.878787878787879,16.57570635591575,9.929766073926617,2.370722557499164,-2.3366530137592982,2.455861733319205,-2.3440486606713193,5.908959727526188,-0.018899619920691647,2.7458148502738218,1.7472605732203803,1221.4274042533714,24.02421506852332,16.62836257009481,16.62836257009481,15.544621651056174,9.4705431026097,9.4705431026097,7.398788707989219,7.398788707989219,5.15145508456535,5.15145508456535,3.5510570821658263,3.5510570821658263,-4.67,17548920.071957238,21.557830262348368,7.786084613077349,3.8680562614814904,184.74201141230785,50.32594506632574,23.352501887600017,40.60103738745173,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,24.26546827384644,29.680458743243218,5.563451491696996,55.12048225039756,5.969305287951849,0.0,0.0,0.0,18.628754398422615,0.0,53.08855688586065,51.745606499555144,4.736862953800049,0.0,51.745606499555144,0.0,52.92549083442579,11.157684576726059,0.0,27.58885804691111,36.39820241076966,0.0,0.0,197.36999999999998,52.67430906315188,45.64675634279746,40.35971159786871,0.0,30.33183534230805,6.06636706846161,0.0,0.0,0.0,9.473725907600098,11.28482258335433,0.0,12.721634175275048,78.2144187769535,-0.018859651885444695,-6.060846151520301,6.1808019021556175,-2.488638300999412,0.0,0.0,0.13636363636363635,33,8,11,0,1,1,3,0,3,11,8,11,3,0,0,0,4,2.233199999999999,108.92089999999999
COc1cc(/C=c2\sc3nc(-c4ccncc4)cn3c2=O)cc(OC)c1O,5.0,8.301029995663981,12.731236300075587,12.731236300075587,0.08104443093988256,-0.1585048185941038,0.5825953054244114,11.851851851851851,381.4130000000002,366.2930000000001,381.07832695999997,136,0.2739521232333878,-0.5016992098354672,0.5016992098354672,0.2739521232333878,1.1481481481481481,1.8148148148148149,2.4074074074074074,32.13350375361672,10.149100347186423,2.124301644784128,-2.0862103629797493,2.36773761156292,-2.217914492015233,7.14583611147808,0.3395206746050432,3.2325492126585664,1.8209269115867879,1206.3040558528446,18.965890847321383,14.540649697372293,15.35714627830002,13.10088674817416,7.994490843098747,8.810987424026472,5.704443196810428,6.713542119339917,4.0803734437738175,5.063315830045215,2.7429214073395616,3.6982403399050043,-3.39,2299247.603979785,17.045406495849907,6.729772936343945,2.996886091178619,157.33148078140104,14.580253302440804,0.0,16.45989658933984,5.749511833283905,5.559266895052008,0.0,14.179210311280823,4.9839785209472085,0.0,0.0,11.336785877934737,35.90493987237732,24.153982206536224,24.4458687550127,14.580253302440804,22.37367890754065,0.0,14.36865164815621,0.0,0.0,14.219595082555067,63.30560023711567,28.50591498639717,19.56533848026128,0.0,17.248535499851716,11.336785877934737,33.69477412555198,0.0,0.0,5.563451491696996,47.65053617275749,0.0,22.29427251615137,85.95,0.0,9.901064578912528,22.80780239490372,15.0566700920782,11.257379486545457,29.957075566751598,36.79928495859633,12.13273413692322,9.967957041894417,9.473725907600098,12.365433991318454,1.2893816137566136,21.85876977457588,10.012415797053624,2.1438739639055306,0.46405912004903316,6.97445224583489,6.813951598756239,0.0,2.9109952280830704,0.10526315789473684,27,1,7,0,0,0,1,3,4,8,1,8,4,0,0,0,4,2.0885000000000002,102.56580000000002
COc1cc(/C=c2\sc3nc(-c4ccc(Cl)cc4)cn3c2=O)cc(OC)c1O,2.0,8.698970004336019,12.776586094314268,12.776586094314268,0.08510590738231127,-0.16784981173539348,0.5540849076127778,11.892857142857142,414.8700000000002,399.75000000000017,414.04410563999994,142,0.27395212318007556,-0.5016992098354672,0.5016992098354672,0.27395212318007556,1.1428571428571428,1.7857142857142858,2.357142857142857,35.49569209902742,10.14864424413329,2.1256429101318863,-2.0862164626423936,2.368019691112194,-2.217908671225011,7.145845379646453,0.3395206746116581,3.230494290430108,1.800706012931436,1253.2647997912957,19.83613433532446,14.971400574881562,16.543826101827744,13.494733598291512,8.244425569298663,9.438886623235616,5.975447491546462,7.420982194547936,4.244274566175342,5.479193267786225,2.8408958728784355,3.922202963113621,-3.03,3247938.959598431,18.338747786234524,7.179795689524648,3.1882976090399744,168.41509902733623,14.580253302440804,0.0,16.45989658933984,5.749511833283905,5.559266895052008,0.0,9.195231790333615,4.9839785209472085,0.0,0.0,35.07045990509047,35.90493987237732,16.782928377051398,24.4458687550127,14.580253302440804,33.97461879777317,0.0,9.384673127209002,0.0,0.0,14.219595082555067,68.06728054455405,28.50591498639717,19.56533848026128,0.0,17.248535499851716,22.937725768167255,28.710795604604776,0.0,0.0,5.563451491696996,47.38958316645456,5.022633313741326,22.29427251615137,73.06,0.0,9.901064578912528,22.80780239490372,25.77323140066799,5.563451491696996,29.957075566751598,36.5383319522934,12.13273413692322,4.9839785209472085,21.074665797832616,12.359848568877872,7.2035752094294985,17.91912740404804,10.67009553638763,2.0995606001898097,0.4508334256511777,10.570310975695453,3.431405366452264,0.0,2.9063540243793673,0.1,28,1,6,0,0,0,2,2,4,7,1,8,4,0,0,0,4,3.346900000000003,109.78080000000001
COc1cc(/C=c2\sc3nc(-c4ccc(Cl)cc4)cn3c2=O)cc(Cl)c1O,2.0,8.698970004336019,12.70530908814143,12.70530908814143,0.1321738086168791,-0.17511313373085846,0.5456230354611958,12.037037037037036,419.2890000000001,407.19300000000015,417.99456860399994,136,0.2739521116040203,-0.5032274005925621,0.5032274005925621,0.2739521116040203,1.2222222222222223,1.962962962962963,2.6296296296296298,35.49678536039568,10.159314645212923,2.1157961186712164,-2.0533194972798703,2.3464193019583046,-2.217796188849261,7.145854692357384,0.37330993766193077,3.184143760424729,1.8013761791486984,1263.0799856683232,19.129027554137913,13.941116757426926,16.269471230391563,12.956728795830728,7.821035370107483,9.393460897053663,5.75501020687111,7.60774503661319,4.0128189599175705,5.535853150371607,2.676517461245692,3.976943019200141,-2.5399999999999996,1896030.2435825092,17.853008117746853,6.884761753172726,3.2723232626967667,167.2398779103144,9.843390348640755,0.0,16.45989658933984,0.0,5.559266895052008,0.0,9.195231790333615,4.9839785209472085,0.0,0.0,46.67139979532299,35.90493987237732,16.782928377051398,22.358704527476494,9.843390348640755,45.575558688005685,0.0,9.384673127209002,0.0,0.0,7.109797541277533,73.08991385829538,22.756403153113265,14.82847552646123,0.0,11.49902366656781,34.53866565839977,21.60099806332724,0.0,0.0,5.563451491696996,47.38958316645456,10.045266627482652,22.29427251615137,63.83,0.0,9.901064578912528,22.080923875361144,25.77323140066799,5.563451491696996,22.847278025474065,36.5383319522934,12.13273413692322,4.9839785209472085,27.938742734265084,7.112580180130546,13.192133489634667,17.82487243148288,10.62249358536847,2.0613441866730717,0.11093474678875426,10.462245558206957,3.3994163403891635,0.0,1.4362017035477082,0.05263157894736842,27,1,5,0,0,0,2,2,4,6,1,8,3,0,0,0,4,3.991700000000002,108.2388
COc1cc(/C=c2\sc3nc(-c4ccc(Cl)cc4)cn3c2=O)cc(Br)c1O,2.0,8.698970004336019,12.72657644925254,12.72657644925254,0.019060759284355244,-0.14733535595308078,0.4967683319567984,12.037037037037036,463.7400000000001,451.6440000000001,461.94405302399997,136,0.2739521098863069,-0.5034761512021717,0.5034761512021717,0.2739521098863069,1.2962962962962963,2.037037037037037,2.7037037037037037,79.91873125506483,10.159758129569337,2.114597092933918,-2.0558951240895698,2.3492013676574675,-2.217820965632967,9.10348098163952,0.37159253401183345,3.184143760424729,1.8013761791486984,1265.0799856683232,19.129027554137913,13.941116757426926,17.09953882348781,12.956728795830728,7.821035370107483,9.808494693601787,5.75501020687111,8.054881809047105,4.0128189599175705,5.8522259147927045,2.676517461245692,4.217551796070855,-2.3499999999999996,1896030.2435825092,18.03387032428738,6.994191938480073,3.3354030625638904,170.80415928907405,9.843390348640755,0.0,16.45989658933984,0.0,5.559266895052008,0.0,9.195231790333615,4.9839785209472085,0.0,0.0,35.07045990509047,51.83488377032667,16.782928377051398,21.80879072956758,9.843390348640755,49.90456269572252,0.0,9.384673127209002,0.0,0.0,7.109797541277533,72.54000006038646,22.756403153113265,14.82847552646123,0.0,11.49902366656781,38.867669666116605,21.60099806332724,0.0,0.0,5.563451491696996,51.86230268228697,5.022633313741326,22.29427251615137,63.83,0.0,9.901064578912528,11.308778728335913,24.73808326323885,16.82083097824245,22.847278025474065,36.5383319522934,12.13273413692322,20.913922418896558,16.337802844032566,7.718607331215193,10.5021124189578,17.884210994583018,10.562278548481356,2.1990513721643477,0.3472387591344328,10.702936715340424,3.4706646257115232,0.0,1.4740103455230167,0.05263157894736842,27,1,5,0,0,0,2,2,4,6,1,8,3,0,0,0,4,4.100800000000003,110.92880000000001
COc1cc(/C=c2\sc3nc(-c4ccc(Cl)cc4)cn3c2=O)cc(O)c1O,5.0,8.301029995663981,12.67579519925254,12.67579519925254,0.12505299985007778,-0.3420503518267559,0.5162719484074124,12.0,400.84300000000013,387.73900000000015,400.02845557599994,136,0.2739521231764373,-0.5041466137222117,0.5041466137222117,0.2739521231764373,1.2222222222222223,1.962962962962963,2.6296296296296298,35.4956920471503,10.150450347538793,2.1183579489556994,-2.054265648990234,2.3594949762900868,-2.2177022919526768,7.145843724931895,0.35065071665405356,3.184143760424729,1.8013761791486984,1261.8348731704866,19.129027554137913,14.010365879917657,15.582791406863839,12.956728795830728,7.855659931352848,9.050120985289801,5.792312987249376,7.237847690250851,4.039212637370278,5.27413133898116,2.69659046108383,3.7778975513190156,-3.03,1896030.2435825092,17.387139218255523,6.605248804482511,3.1121850861890388,161.7308454356287,14.94991774348146,0.0,16.45989658933984,5.749511833283905,5.559266895052008,0.0,9.195231790333615,4.9839785209472085,0.0,0.0,35.07045990509047,35.90493987237732,16.782928377051398,17.336071213735167,14.94991774348146,33.97461879777317,0.0,9.384673127209002,0.0,0.0,7.109797541277533,68.06728054455405,28.50591498639717,14.82847552646123,0.0,17.248535499851716,22.937725768167255,26.707525458167943,0.0,0.0,5.563451491696996,47.38958316645456,5.022633313741326,22.29427251615137,84.06,0.0,15.007591973753234,22.80780239490372,25.77323140066799,5.563451491696996,34.98001216239729,24.40559781537018,12.13273413692322,4.9839785209472085,16.337802844032566,6.955041599883633,7.135801329044011,17.742525037792895,20.131994541848073,1.8702403374198715,-0.5369906484228963,10.128225176878884,3.3005411689213995,0.0,1.383732567745239,0.05263157894736842,27,2,6,0,0,0,2,2,4,7,2,8,3,0,0,0,4,3.0439000000000025,104.8936
